state,season,model_type,n_weeks,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_mean_contribution,flu_max_contribution,flu_sum_contribution,flu_peak_week,rsv_mean_contribution,rsv_max_contribution,rsv_sum_contribution,rsv_peak_week,covid_mean_contribution,covid_max_contribution,covid_sum_contribution,covid_peak_week,total_explained_variance,dominant_pathogen
North Carolina,23-24,ridge_with_intercept,52,0.04251415223753041,0.06146557713658876,0.8325357469551172,0.09651384395435507,0.12660472750752783,0.8325357469551172,6.583445830391447,10,0.022210142458778406,0.09651384395435507,1.154927407856477,8,0.02591610013606558,0.06146557713658876,1.34763720707541,10,9.086010445323335,Flu
Rhode Island,23-24,ridge_with_intercept,52,0.10883520044864956,0,0.9620086090293686,0,0.22324168851484458,0.9620086090293686,11.608567802771915,13,0,0,0,1,0,0,0,1,11.608567802771915,Flu
Louisiana,23-24,ridge_with_intercept,52,0.04690843120731231,0.017487596216597293,0.9423198460868288,0.05941094538075837,0.16222398581094793,0.9423198460868288,8.435647262169292,9,0.010542008241229424,0.05941094538075837,0.54818442854393,47,0.006213905473817132,0.017487596216597293,0.32312308463849093,18,9.306954775351713,Flu
Oklahoma,23-24,ridge_with_intercept,52,0.10777601513532475,0.10303851486290294,0.7663455952406156,1.2440696493259764e-4,0.15000773436412912,0.7663455952406156,7.800402186934714,36,2.3030537041622047e-5,1.2440696493259764e-4,0.0011975879261643463,7,0.032996712570297675,0.10303851486290294,1.715829053655479,7,9.517428828516357,Flu
Texas,23-24,ridge_with_intercept,52,0.13474748497122319,0.05389120139194245,0.7215453641346271,0.2770166063674831,0.17498428384474515,0.7215453641346271,9.099182759926748,14,0.052887322439019016,0.2770166063674831,2.7501407668289892,43,0.017564978387747395,0.05389120139194245,0.9133788761628647,39,12.762702402918602,Flu
Virginia,23-24,ridge_with_intercept,52,0.08651716894081385,0.03911662330715964,0.8296821098805128,0.18520244146849135,0.15117602998892654,0.8296821098805128,7.861153559424181,8,0.03979262247635942,0.18520244146849135,2.06921636877069,43,0.011380213043753955,0.03911662330715964,0.5917710782752058,8,10.522141006470077,Flu
West Virginia,23-24,ridge_with_intercept,52,0.1318208346173409,0.29986325451599716,0.6395748723422077,0.04306468690977534,0.1464150740816459,0.6395748723422077,7.613583852245588,51,0.007284335233038337,0.04306468690977534,0.3787854321179935,5,0.08095228508130839,0.29986325451599716,4.209518824228037,33,12.201888108591618,Flu
Idaho,23-24,ridge_with_intercept,52,0.03930408664737034,0.047078752547287814,0.9540762419401227,6.339099027903475e-5,0.16925585682680092,0.9540762419401227,8.801304554993644,22,1.2925467876044319e-5,6.339099027903475e-5,6.721243295543045e-4,23,0.015540613859067569,0.047078752547287814,0.8081119206715142,22,9.610088599994713,Flu
Minnesota,23-24,ridge_with_intercept,52,0.11512794619625594,0,0.7886723849732884,0,0.2366946410381036,0.7886723849732884,12.308121333981388,49,0,0,0,1,0,0,0,1,12.308121333981388,Flu
Nebraska,23-24,ridge_with_intercept,52,0.07449018876006647,0.16593532341299702,0.8525369700595883,0.07093617610132984,0.17853145684032615,0.8525369700595883,9.28363575569696,49,0.015597266767004453,0.07093617610132984,0.8110578718842316,34,0.047640224252197945,0.16593532341299702,2.477291661114293,35,12.571985288695485,Flu
South Dakota,23-24,ridge_with_intercept,52,0.09298788710175149,0.15236834313333278,0.75618140835072,1.1259468275097597e-5,0.1716469474312589,0.75618140835072,8.925641266425462,22,2.855186119626871e-6,1.1259468275097597e-5,1.4846967822059728e-4,40,0.050310771831070494,0.15236834313333278,2.6161601352156647,38,11.541949871319348,Flu
Wisconsin,23-24,ridge_with_intercept,52,0.11537858386874394,0.2534757054557242,0.6341722405091894,0.013821634397312224,0.1802275415910923,0.6341722405091894,9.371832162736801,35,0.0029167661992290316,0.013821634397312224,0.15167184235990963,35,0.07574751092278859,0.2534757054557242,3.9388705679850053,35,13.462374573081718,Flu
Arizona,23-24,ridge_with_intercept,52,0.1242144371947761,2.4378868606267785e-4,0.5123849329980075,0.44507574086010715,0.08480071773318672,0.5123849329980075,4.409637322125709,49,0.0931436787999093,0.44507574086010715,4.843471297595284,22,1.0330683461434292e-4,2.4378868606267785e-4,0.005371955399945831,22,9.25848057512094,Flu
Mississippi,23-24,ridge_with_intercept,52,0.08802244271257842,0.11252011164213593,0.7741570728406428,0.1500700606732733,0.12756337620692917,0.7741570728406428,6.633295562760317,22,0.03458462624021339,0.1500700606732733,1.7984005644910965,45,0.04421830115271683,0.11252011164213593,2.299351659941275,2,10.731047787192688,Flu
Alabama,23-24,ridge_with_intercept,52,0.05794024550979479,0.11632655588747481,0.8633286428347045,0.09772551511803834,0.15169111657165638,0.8633286428347045,7.887938061726131,27,0.018402719625188076,0.09772551511803834,0.9569414205097803,26,0.03629717329201278,0.11632655588747481,1.887453011184664,36,10.732332493420575,Flu
Maryland,23-24,ridge_with_intercept,52,0.11252547064430157,0.006477560129375485,0.7262286391065123,0.28144883846988966,0.12781284939300838,0.7262286391065123,6.646268168436438,6,0.05555448770958635,0.28144883846988966,2.8888333608984893,45,0.001991646953911291,0.006477560129375485,0.1035656416033871,6,9.638667170938314,Flu
South Carolina,23-24,ridge_with_intercept,52,0.029552510483329797,0.044112618608898875,0.8536566434620189,0.034302871542091,0.12331572042807398,0.8536566434620189,6.412417462259849,31,0.007078370318209255,0.034302871542091,0.3680752565468811,19,0.017149450210200465,0.044112618608898875,0.8917714109304242,13,7.672264129737154,Flu
Tennessee,23-24,ridge_with_intercept,52,0.03740877484465574,0.02663577679936906,0.9133768131145852,0.09563503040230237,0.14396478680458175,0.9133768131145852,7.486168913838252,31,0.02028555112863208,0.09563503040230237,1.0548486586888683,6,0.01018476978257926,0.02663577679936906,0.5296080286941213,12,9.070625601221241,Flu
