week_end,state,season,ili_rescaled,flu_times_coef,rsv_times_coef,covid_times_coef
2024-05-04,Georgia,23-24,0.09224224944454822,0.004832386154299965,0.0028991468890564713,0.0018522549600228293
2023-06-03,Georgia,23-24,0.10759384507359929,0.029960794156659785,0,0.01574416716019406
2023-06-10,Georgia,23-24,0.05732915711146696,0.016430112924619884,0,0.012965784720159811
2023-07-01,Georgia,23-24,0.0028494651639616084,0.00289943169257998,0.0028991468890564713,0.020374804560251134
2023-07-15,Georgia,23-24,0.007244091595200411,0.005798863385159958,0,0.03704509920045661
2023-08-05,Georgia,23-24,0.03195238372253231,0.007731817846879944,0.005798293778112944,0.10835691516133558
2023-09-09,Georgia,23-24,0.17625452500579178,0.013530681232039902,0.04348720333584709,0.12502720980154106
2023-09-23,Georgia,23-24,0.20829365820502063,0.020296021848059856,0.0811761128935812,0.0740901984009132
2023-10-14,Georgia,23-24,0.24494888414658417,0.030927271387519776,0.1652513726762189,0.045380246520559345
2023-12-30,Georgia,23-24,1,0.7306567865301546,0.07827696600452473,0.18985613340234006
2024-01-13,Georgia,23-24,0.5869326711796806,0.3633954388033574,0.046386350224903554,0.15558941664191775
2024-02-10,Georgia,23-24,0.4935667608663925,0.26481476125563813,0.023193175112451777,0.17133358380211178
2023-09-16,Georgia,23-24,0.1839435903873415,0.015463635693759891,0.05508379089207297,0.09353887548115293
2023-11-11,Georgia,23-24,0.4076102764450677,0.12177613108835912,0.2174360166792354,0.06112441368075339
2023-11-18,Georgia,23-24,0.41787120866515004,0.1652676064770588,0.18844454778867067,0.052789266360650657
2023-11-25,Georgia,23-24,0.41853152527012255,0.19329544617199856,0.19134369467772716,0.054641521320673486
2023-12-09,Georgia,23-24,0.4574442787699537,0.27931191971853797,0.1246633162294283,0.06945956100085612
2023-12-16,Georgia,23-24,0.6422727138195998,0.4677749797362366,0.09857099422792004,0.08798211060108443
2024-01-20,Georgia,23-24,0.5123250594744206,0.3411664624935775,0.034789762668677664,0.17225971128212322
2024-01-27,Georgia,23-24,0.5600668685378019,0.3469653258787375,0.03189061577962119,0.18059485860222593
2024-04-06,Georgia,23-24,0.15162890002684132,0.042524998157839694,0.008697440667169416,0.03704509920045661
2024-04-13,Georgia,23-24,0.12919956768143143,0.029960794156659785,0.005798293778112944,0.022227059520273963
2024-05-18,Georgia,23-24,0.08209256067105312,0,0,9.261274800114159e-4
2024-05-25,Georgia,23-24,0.06506210752240432,9.664772308599926e-4,0,0.0037045099200456607
2023-06-17,Georgia,23-24,0.032264681838639835,0.010631249539459924,0.0028991468890564713,0.014818039680182643
2023-06-24,Georgia,23-24,0.01841640361163586,0.010631249539459924,0.0028991468890564713,0.017596422120216886
2023-07-29,Georgia,23-24,0.02797823710775204,0.004832386154299965,0.005798293778112944,0.07501632588092462
2023-08-12,Georgia,23-24,0.0984484090656265,0.00676534061601995,0.008697440667169416,0.1416975044417465
2023-08-19,Georgia,23-24,0.20517067704394526,0.008698295077739938,0.011596587556225885,0.20189579064248847
2023-08-26,Georgia,23-24,0.2405338460737697,0.01256420400117991,0.0202940282233953,0.22041834024271678
2023-09-02,Georgia,23-24,0.21704412894850447,0.016430112924619884,0.03189061577962119,0.16948132884208897
2023-10-21,Georgia,23-24,0.2479044898467392,0.037692612003539724,0.19714198845584008,0.04352799156053651
2023-10-28,Georgia,23-24,0.2770717050762732,0.04349147538869969,0.19134369467772716,0.047232501480582174
2023-11-04,Georgia,23-24,0.3119143772459184,0.06185454277503955,0.2058394291230095,0.046306374000570756
2023-12-23,Georgia,23-24,0.9118115025723771,0.7219584914524148,0.0811761128935812,0.13891912200171225
2024-01-06,Georgia,23-24,0.7111446542421005,0.4436130489647368,0.06957952533735533,0.16114618152198623
2024-02-03,Georgia,23-24,0.512398541384093,0.30057441879745783,0.02899146889056472,0.18059485860222593
2024-02-17,Georgia,23-24,0.40288294025614574,0.2203568086360784,0.026092322001508246,0.16762907388206613
2024-02-24,Georgia,23-24,0.34949425055085914,0.16140169755361883,0.0202940282233953,0.14447588688178076
2024-03-02,Georgia,23-24,0.29605861406994866,0.13434033508953902,0.017394881334338832,0.10650466020131275
2024-03-30,Georgia,23-24,0.20137309112879437,0.04639090708127966,0.008697440667169416,0.045380246520559345
2024-04-27,Georgia,23-24,0.09051440398516887,0.015463635693759891,0.008697440667169416,0.005556764880068491
2024-05-11,Georgia,23-24,0.08640451995391053,0.004832386154299965,0.0028991468890564713,0
2023-06-24,Ohio,23-24,0.032290752698790316,0.0013775225992457014,0,0.005194175506684004
2023-07-01,Ohio,23-24,0.017944761258732664,0,7.955944379743899e-5,0.004452150434300574
2023-07-29,Ohio,23-24,0.00452770685319279,0.0013775225992457014,7.955944379743899e-5,0.024486827388653157
2023-08-05,Ohio,23-24,0.009291666852061757,0.0013775225992457014,7.955944379743899e-5,0.034875178402021166
2023-09-16,Ohio,23-24,0.11836096007192659,0.006887612996228507,1.5911888759487797e-4,0.1224341369432658
2023-09-30,Ohio,23-24,0.13105920782282104,0.008265135595474208,2.3867833139231697e-4,0.0972052844822292
2023-10-14,Ohio,23-24,0.15881679946456945,0.009642658194719909,4.7735666278463394e-4,0.07346048216595948
2023-10-28,Ohio,23-24,0.1842864961232811,0.013775225992457014,0.001113832213164146,0.09646325940984576
2023-11-04,Ohio,23-24,0.17098828594898055,0.016530271190948416,0.0015116294321513408,0.10388351013368008
2023-11-18,Ohio,23-24,0.24117958353708854,0.038570632778879635,0.0031028183081001207,0.13727463839093437
2023-12-23,Ohio,23-24,0.6194774212466788,0.3774411921933222,0.007717266048351582,0.26341890069611734
2024-01-06,Ohio,23-24,0.5903203957225837,0.4118792571744647,0.007001231054174631,0.23893207330746416
2024-01-20,Ohio,23-24,0.5160240920795918,0.4628475933465557,0.0038188533022770715,0.13430653810140064
2024-03-16,Ohio,23-24,0.5645894714058339,0.40223659897974484,9.547133255692679e-4,0.036359228546788025
2024-03-23,Ohio,23-24,0.44508786507103454,0.290657268440843,6.364755503795119e-4,0.02671290260580345
2024-04-13,Ohio,23-24,0.2244882844418979,0.1046917175426733,5.56916106582073e-4,0.016324551592435437
2024-05-25,Ohio,23-24,0.08175464034333926,0.006887612996228507,7.955944379743899e-5,0.002226075217150287
2023-06-10,Ohio,23-24,0.04219013268499117,0.0013775225992457014,7.955944379743899e-5,0.004452150434300574
2023-08-19,Ohio,23-24,0.019183439659209864,0.002755045198491403,7.955944379743899e-5,0.06233010608020804
2023-09-02,Ohio,23-24,0.07795966271777524,0.005510090396982806,0,0.11352983607466463
2023-09-23,Ohio,23-24,0.14949011088252895,0.008265135595474208,3.1823777518975594e-4,0.11427186114704807
2023-10-21,Ohio,23-24,0.1790748608137414,0.015152748591702717,7.9559443797439e-4,0.08755895854124462
2023-11-11,Ohio,23-24,0.2043464837537209,0.02755045198491403,0.0023867833139231695,0.11946603665373208
2024-01-13,Ohio,23-24,0.4950311485275875,0.4160118249722018,0.0039779721898719495,0.17660196722725607
2024-03-09,Ohio,23-24,0.7806261799201188,0.6667209380349194,9.547133255692679e-4,0.05194175506684003
2024-03-30,Ohio,23-24,0.41326976219527684,0.27412699724989453,6.364755503795119e-4,0.030423027967720586
2024-04-20,Ohio,23-24,0.1410389655499567,0.05923347176756516,3.1823777518975594e-4,0.009646325940984577
2024-05-11,Ohio,23-24,0.11102362057802219,0.015152748591702717,1.5911888759487797e-4,0
2023-06-17,Ohio,23-24,0.04320633698109531,0.0013775225992457014,0,0.003710125361917144
2023-07-08,Ohio,23-24,0.012680019227503893,0,0,0.008162275796217719
2023-07-15,Ohio,23-24,0.008629124616070707,0,0,0.011130376085751436
2023-08-26,Ohio,23-24,0.05525869217090664,0.002755045198491403,7.955944379743899e-5,0.08830098361362804
2023-10-07,Ohio,23-24,0.1191647374812745,0.01102018079396561,3.1823777518975594e-4,0.07346048216595948
2023-11-25,Ohio,23-24,0.3197545665680557,0.07163117516077648,0.004455328852656584,0.16769766635865496
2023-12-02,Ohio,23-24,0.37788489706553785,0.09642658194719908,0.005330482734428413,0.20702499519497672
2023-12-30,Ohio,23-24,0.8340156590192509,0.5523865622975261,0.007319468829364387,0.3101664802562733
2024-01-27,Ohio,23-24,0.537397394584234,0.5317237233088408,0.0024663427577206088,0.11056173578513093
2024-02-24,Ohio,23-24,1,0.8513089663338433,0.001352510544556463,0.08459085825171091
2024-03-02,Ohio,23-24,0.9340543695134118,0.8237585143489292,0.001113832213164146,0.06826630665927548
2024-04-27,Ohio,23-24,0.13403174892060588,0.03581558758038824,2.3867833139231697e-4,0.008162275796217719
2023-06-03,Ohio,23-24,0.09070384060634673,0.004132567797737104,7.955944379743899e-5,0.013356451302901721
2023-07-22,Ohio,23-24,0.023243950893219168,0.0013775225992457014,0,0.016324551592435437
2023-08-12,Ohio,23-24,0,0.0013775225992457014,0,0.046005554487772604
2023-09-09,Ohio,23-24,0.12002305692911389,0.008265135595474208,2.3867833139231697e-4,0.14395286404238522
2023-12-09,Ohio,23-24,0.3976506447514842,0.13499721472607873,0.0058873988410104855,0.2122191707016607
2023-12-16,Ohio,23-24,0.45815785987375235,0.2176485706808208,0.006523874391389997,0.23151182258362987
2024-02-03,Ohio,23-24,0.5942172808411186,0.6129975566643371,0.0020685455387334135,0.10314148506129664
2024-02-10,Ohio,23-24,0.8297613800169167,0.7438622035926786,0.0018298672073410968,0.0994313596993795
2024-02-17,Ohio,23-24,0.9200585953731415,0.8099832883564724,0.00159118887594878,0.0972052844822292
2024-04-06,Ohio,23-24,0.30148011303981015,0.198363254291381,4.7735666278463394e-4,0.025228852461036587
2024-05-04,Ohio,23-24,0.12477395554508093,0.023417884187176923,2.3867833139231697e-4,0.004452150434300574
2024-05-18,Ohio,23-24,0.08035233582738766,0.009642658194719909,7.955944379743899e-5,7.420250723834295e-4
2023-06-17,Utah,23-24,0.11942410392406573,0.006282168500495826,0.0014968038052480164,0.01624043555911406
2023-07-01,Utah,23-24,0.03488066323360558,0.004188112333663884,7.484019026240082e-4,0.012180326669335545
2023-07-08,Utah,23-24,0.02118101225146183,0.008376224667327768,7.484019026240082e-4,0.02131557167133721
2023-07-22,Utah,23-24,0,0.00349009361138657,0.0014968038052480164,0.03451092556311739
2023-08-26,Utah,23-24,0.07368819267798228,6.980187222773146e-4,0.0014968038052480164,0.10150272224446288
2023-09-09,Utah,23-24,0.12247854415932644,0.01047028083415971,0.0022452057078720246,0.1755997094829208
2023-09-16,Utah,23-24,0.11546306215821478,0.001396037444554628,0.0029936076104960328,0.16443441003602988
2023-11-25,Utah,23-24,0.5341919308666494,0.10121271473021051,0.020955253273472235,0.25071172394382335
2023-12-16,Utah,23-24,0.661747443597281,0.24291051535250524,0.05762694650204863,0.26796718672538206
2024-01-06,Utah,23-24,0.6598440550435288,0.41532113975500184,0.1272283234460814,0.2882677311742746
2024-01-27,Utah,23-24,0.4171501479279408,0.21987589751735387,0.10028585495161711,0.13804370225246954
2024-03-02,Utah,23-24,0.2714815910049939,0.07817809689505915,0.05089132937843256,0.06394671501401161
2024-03-09,Utah,23-24,0.25554011854171005,0.06700979733862214,0.03592329132595239,0.06090163334667775
2024-03-30,Utah,23-24,0.16795813874231108,0.05374744161535317,0.018710047565600206,0.03248087111822813
2024-04-20,Utah,23-24,0.14361992226010542,0.023732636557428678,0.004490411415744049,0.015225408336669438
2024-05-11,Utah,23-24,0.14615935586673243,0.013262355723268966,0.004490411415744049,0.012180326669335545
2024-05-25,Utah,23-24,0.06823576766128606,0.005584149778218512,0.0014968038052480164,0.01624043555911406
2023-06-10,Utah,23-24,0.08538145378064706,0.009074243389605082,7.484019026240082e-4,0.02334562611622647
2023-07-15,Utah,23-24,0.015983954576890013,0.002792074889109256,0,0.02842076222844961
2023-09-02,Utah,23-24,0.09526151182213145,0.005584149778218512,7.484019026240082e-4,0.1441338655871373
2023-09-30,Utah,23-24,0.10894122706381193,0.009772262111882396,0.0022452057078720246,0.16341938281358526
2024-02-03,Utah,23-24,0.39067595925324516,0.17869279290299236,0.09654384543849708,0.12586337558313399
2024-02-10,Utah,23-24,0.29759978431427464,0.14658393167823594,0.08980822831488099,0.09439753168735047
2024-03-16,Utah,23-24,0.28796180312127245,0.06491574117179019,0.0366716932285764,0.039586061675340525
2024-04-13,Utah,23-24,0.1510863317240761,0.02652471144653793,0.007484019026240083,0.015225408336669438
2024-05-18,Utah,23-24,0.12086232520034233,0.011168299556437023,0.0014968038052480164,0.01928551722644795
2023-06-03,Utah,23-24,0.15195970702056086,0.01396037444554628,7.484019026240082e-4,0.04364617056511905
2023-06-24,Utah,23-24,0.05641577220853354,0.004886131055941198,7.484019026240082e-4,0.013195353891780176
2023-07-29,Utah,23-24,0.0360654158097067,0,0,0.041616116120229786
2023-08-05,Utah,23-24,0.025324086314161644,6.980187222773146e-4,7.484019026240082e-4,0.054811470012009963
2023-08-12,Utah,23-24,0.009159998082371624,0.002094056166831942,7.484019026240082e-4,0.07105190557112402
2023-08-19,Utah,23-24,0.02422002602088792,0.002792074889109256,7.484019026240082e-4,0.08729234113023807
2023-10-07,Utah,23-24,0.12357975648967684,0.009772262111882396,0.0037420095131200414,0.16544943725847452
2023-10-21,Utah,23-24,0.13107464558288068,0.023732636557428678,0.0029936076104960328,0.16544943725847452
2023-11-04,Utah,23-24,0.20646497076803388,0.03629697355842033,0.005238813318368059,0.18270490004003317
2023-11-11,Utah,23-24,0.3448237561877928,0.04676725439258003,0.011226028539360123,0.1806748455951439
2023-11-18,Utah,23-24,0.4215811035761396,0.05933159139357169,0.01646484185772818,0.21823085282559523
2023-12-02,Utah,23-24,0.4688833944300491,0.10400478961931978,0.023948860883968262,0.2710122683927159
2023-12-09,Utah,23-24,0.5766954041947646,0.17380666184705115,0.03891689893644843,0.2608619961682696
2023-12-23,Utah,23-24,0.7433297148382192,0.3818162410856908,0.08007900358076889,0.28725270395183
2024-01-13,Utah,23-24,0.49722774542439163,0.31131635013568204,0.10028585495161711,0.22229096171537374
2024-02-17,Utah,23-24,0.3575446572452889,0.1500740252896225,0.07484019026240082,0.09236747724246122
2024-02-24,Utah,23-24,0.3186652167370984,0.12145525767625262,0.06660776933353674,0.10048769502201828
2024-04-06,Utah,23-24,0.17321500363827266,0.032108861224756445,0.017961645662976197,0.02334562611622647
2024-05-04,Utah,23-24,0.11067848444703715,0.016752449334655535,0.0029936076104960328,0
2023-09-23,Utah,23-24,0.09561750718754641,0.004188112333663884,0.0037420095131200414,0.18270490004003317
2023-10-14,Utah,23-24,0.09370937202892204,0.01396037444554628,0.0037420095131200414,0.1502240289218051
2023-10-28,Utah,23-24,0.11233979615230713,0.02303461783515136,0.004490411415744049,0.16443441003602988
2023-12-30,Utah,23-24,1,0.5172318732074896,0.1092666777831052,0.33191390173939367
2024-01-20,Utah,23-24,0.5012362532389646,0.264549095743102,0.09429863973062504,0.161389328368696
2024-03-23,Utah,23-24,0.25633280155536753,0.062123666282680935,0.02469726278659227,0.046691252232452934
2024-04-27,Utah,23-24,0.08603648525301064,0.01884650550148748,0.005238813318368059,0.006090163334667773
2023-06-17,California,23-24,0.14847630599355888,0.0039006095142303755,0,0.01665778960248654
2023-09-09,California,23-24,0.11653686896147895,0.0026004063428202505,0.01037392337519862,0.10503661777123455
2023-09-30,California,23-24,0.11558492617842654,0.005200812685640499,0.025934808437996552,0.051824234318846994
2023-10-07,California,23-24,0.16902756284244422,0.009101422199870875,0.031121770125595867,0.04488348865114428
2023-10-14,California,23-24,0.14860512777615123,0.009101422199870875,0.05705657856359242,0.0393308921169821
2023-12-02,California,23-24,0.6279894600359697,0.18852945985446812,0.33196554800635586,0.06154127825363081
2024-02-17,California,23-24,0.4160291103768456,0.11831848859832139,0.12448708050238344,0.03840545936128839
2024-05-11,California,23-24,0.2481007152118449,0.02990467294243288,0,0.004164447400621635
2024-05-18,California,23-24,0.25464218495127355,0.033805282456663255,0,0.00740346204554957
2024-05-25,California,23-24,0.24754192981722362,0.02990467294243288,0,0.009254327556936965
2023-07-01,California,23-24,0.09625162072859589,0.0026004063428202505,0,0.018045938736027077
2023-07-15,California,23-24,0.02831067798736876,0.0026004063428202505,0,0.02313581889234241
2023-08-05,California,23-24,0.0017416035802417548,0.0013002031714101246,0,0.05645139809731548
2023-10-21,California,23-24,0.23594796938391394,0.014302234885511377,0.06743050193879103,0.04025632487267579
2023-10-28,California,23-24,0.26076205612949094,0.016902641228331627,0.09855227206438691,0.035629161094207315
2023-11-18,California,23-24,0.4751365594545987,0.10531645688422014,0.24378719931716758,0.04951065242961275
2023-12-23,California,23-24,0.924582374837927,0.5265822844211007,0.45126566682114,0.10226031950415346
2023-12-30,California,23-24,1,0.5057790336785387,0.48238743694673586,0.11752995997309945
2024-01-20,California,23-24,0.5457124932033962,0.2561400247677946,0.25934808437996554,0.0777363514782705
2024-02-24,California,23-24,0.4466150821866242,0.10661666005563028,0.10373923375198621,0.02730026629296405
2024-03-23,California,23-24,0.3529984524655987,0.07151117442755689,0.04149569350079448,0.005552596534162179
2024-03-30,California,23-24,0.3282931113806516,0.059809345884865764,0.031121770125595867,0.004164447400621635
2023-07-08,California,23-24,0.09029570454640515,0.0039006095142303755,0,0.021747669758801866
2023-07-22,California,23-24,0.008871972897235335,0,0,0.03007656456004513
2023-07-29,California,23-24,0,0,0,0.04349533951760373
2023-08-26,California,23-24,0.04671880881676356,0.0039006095142303755,0.00518696168759931,0.09763315572568497
2023-09-16,California,23-24,0.09930486427705046,0.0039006095142303755,0.01037392337519862,0.08097536612319844
2023-09-23,California,23-24,0.10834581120080304,0.005200812685640499,0.02074784675039724,0.06570572565425245
2023-11-04,California,23-24,0.3460069429921787,0.031204876113843004,0.12967404218998277,0.034703728338513616
2023-12-16,California,23-24,0.7597373374043247,0.35625566896637423,0.4097699733203456,0.08051264974535158
2024-01-27,California,23-24,0.4303534233970471,0.18982966302587825,0.233413275941969,0.06107856187578396
2024-02-10,California,23-24,0.3771667572880506,0.12741991079819226,0.16079581231557863,0.04256990676191003
2024-03-02,California,23-24,0.38877410180266847,0.08451320614165814,0.08299138700158896,0.01850865511387393
2024-03-09,California,23-24,0.36463089213266975,0.07411158077037713,0.06743050193879103,0.010642476690477512
2024-04-06,California,23-24,0.3306587477518925,0.04940772051358476,0.025934808437996552,0.002313581889234241
2024-05-04,California,23-24,0.2496499226232799,0.02990467294243288,0,0.001850865511387392
2023-06-03,California,23-24,0.21528629386423517,0.0039006095142303755,0,0.01758322235818023
2023-06-10,California,23-24,0.17664645112719055,0.0039006095142303755,0.00518696168759931,0.01712050598033339
2023-06-24,California,23-24,0.11882220084487011,0.0013002031714101246,0,0.013881491335405447
2023-08-12,California,23-24,0.015102262746246193,0.0013002031714101246,0,0.06940745667702723
2023-08-19,California,23-24,0.019622736208122445,0.0039006095142303755,0,0.09346870832506335
2023-09-02,California,23-24,0.0862520389811368,0.0026004063428202505,0.00518696168759931,0.10226031950415346
2023-11-11,California,23-24,0.4079066460328746,0.062409752227686015,0.18154365906597586,0.04349533951760373
2023-11-25,California,23-24,0.5743142749592204,0.14952336471216437,0.33196554800635586,0.06015312912009027
2023-12-09,California,23-24,0.6699502279476347,0.2613408374534351,0.3579003564443524,0.06940745667702723
2024-01-06,California,23-24,0.8605897360826466,0.36145648165201477,0.4460787051335407,0.10827563241616248
2024-01-13,California,23-24,0.61612112593584,0.2561400247677946,0.30084377788076,0.08513981352382007
2024-02-03,California,23-24,0.4100564640930193,0.15992499008344538,0.18673062075357516,0.05552596534162179
2024-03-16,California,23-24,0.3612564306328161,0.07281137759896701,0.0466826551883938,0.008328894801243268
2024-04-13,California,23-24,0.30398260069429917,0.052008126856405004,0.02074784675039724,0
2024-04-20,California,23-24,0.2467556150403613,0.048107517342174624,0.01037392337519862,4.6271637784684865e-4
2024-04-27,California,23-24,0.2671797231168179,0.04030629831371388,0.01037392337519862,0.001388149133540546
2023-08-12,Indiana,23-24,0.042598983955673124,0.005019021496959152,6.258567412573086e-4,0.10323039673657791
2023-09-02,Indiana,23-24,0.1797453665703089,0.003764266122719363,0.0012517134825146172,0.19728475820768224
2023-09-16,Indiana,23-24,0.16500503023778101,0.007528532245438726,0.001877570223771926,0.16058061714578786
2023-10-14,Indiana,23-24,0.28392984815199407,0.018821330613596813,0.006258567412573087,0.1192884584511567
2023-10-28,Indiana,23-24,0.3067435568607984,0.022585596736316178,0.009074922748230975,0.13993453779847229
2023-11-18,Indiana,23-24,0.469686018095135,0.06650203483470875,0.020027415720233876,0.24889995657597117
2023-12-02,Indiana,23-24,0.6078056157349171,0.1643729540254122,0.03160576543349409,0.3853934811498908
2023-12-16,Indiana,23-24,0.7577032713451881,0.3136888435599469,0.03410919239852332,0.39227550759899604
2024-01-06,Indiana,23-24,0.834754361213706,0.5307615233034301,0.03285747891600871,0.386540485558075
2024-02-10,Indiana,23-24,0.8244488667631389,0.6047920903835775,0.009074922748230975,0.17090365681944564
2024-04-06,Indiana,23-24,0.36691039512236007,0.22083694586620262,0.003755140447543852,0.04473317191918376
2024-05-04,Indiana,23-24,0.23791530089054566,0.04140692734991299,9.38785111885963e-4,0.01032303967365779
2024-05-11,Indiana,23-24,0.1947625742468487,0.023840352110555966,9.38785111885963e-4,0.0034410132245525967
2023-06-03,Indiana,23-24,0.11153700838797664,0.012547553742397877,6.258567412573086e-4,0.029822114612789174
2023-06-17,Indiana,23-24,0.041452050538576014,0.008783287619678514,6.258567412573086e-4,0.017205066122762982
2023-07-22,Indiana,23-24,0.009952667251118387,0,3.129283706286543e-4,0.029822114612789174
2023-07-29,Indiana,23-24,0,0.003764266122719363,6.258567412573086e-4,0.057350220409209944
2023-09-09,Indiana,23-24,0.19989571996105182,0.0100380429939183,0.0012517134825146172,0.19154973616676121
2023-09-23,Indiana,23-24,0.23718759479168253,0.007528532245438726,0.001877570223771926,0.15828660832941946
2023-11-25,Indiana,23-24,0.5053166648616942,0.11543749443006046,0.029415266839093505,0.31772022106702313
2024-02-17,Indiana,23-24,0.8227067824658605,0.6035373350093378,0.007510280895087704,0.15369859069668268
2024-04-20,Indiana,23-24,0.24688054202098436,0.08532336544830556,0.001877570223771926,0.021793083755499782
2024-04-27,Indiana,23-24,0.26440919330471185,0.052699725718071085,0.0012517134825146172,0.01147004408184199
2024-05-18,Indiana,23-24,0.2001162369607073,0.01631181986511724,6.258567412573086e-4,0
2024-05-25,Indiana,23-24,0.17387226381281737,0.007528532245438726,6.258567412573086e-4,0.008029030857289393
2023-06-10,Indiana,23-24,0.08846676490290636,0.003764266122719363,3.129283706286543e-4,0.014911057306394589
2023-06-24,Indiana,23-24,0.02531535156045179,0.003764266122719363,9.38785111885963e-4,0.01032303967365779
2023-07-01,Indiana,23-24,0.003891144968365593,0.002509510748479576,3.129283706286543e-4,0.009176035265473594
2023-07-08,Indiana,23-24,0.009275435043287488,0.002509510748479576,0,0.01376405289821039
2023-07-15,Indiana,23-24,0.0071785633954521404,0,3.129283706286543e-4,0.020646079347315584
2023-08-05,Indiana,23-24,0.012321999902972508,0.001254755374239788,6.258567412573086e-4,0.07570229094015714
2023-08-19,Indiana,23-24,0.10335582770075746,0.0062737768711989385,6.258567412573086e-4,0.14681656424757747
2023-10-07,Indiana,23-24,0.2649604858038507,0.013802309116637665,0.004380997188801161,0.10896541877749891
2023-10-21,Indiana,23-24,0.30424926457580614,0.023840352110555966,0.007823209265716358,0.15713960392123527
2023-11-11,Indiana,23-24,0.384980538149686,0.03764266122719363,0.017523988755204643,0.20760779788134
2023-12-09,Indiana,23-24,0.6740489224314303,0.2032703706268456,0.03410919239852332,0.3670414106189437
2023-12-30,Indiana,23-24,1,0.6712941252182864,0.03755140447543852,0.4622427764982321
2024-01-27,Indiana,23-24,0.6748672855190408,0.5508376092912667,0.011891278083888866,0.15943361273760367
2024-02-24,Indiana,23-24,0.7683444416730087,0.6010278242608583,0.0065714957832017406,0.15713960392123527
2024-03-02,Indiana,23-24,0.7728184865771303,0.5533471200397464,0.005632710671315777,0.1284644937166303
2024-03-09,Indiana,23-24,0.6683546834625482,0.5295067679291904,0.005006853930058469,0.1020833923283937
2024-03-23,Indiana,23-24,0.4904513688960283,0.27479142695851355,0.003442212076915198,0.05505621159284155
2024-04-13,Indiana,23-24,0.3119992120192546,0.13802309116637662,0.0021904985944005803,0.028675110204604972
2023-08-26,Indiana,23-24,0.1680285633219465,0.011292798368158089,6.258567412573086e-4,0.20187277584041902
2023-09-30,Indiana,23-24,0.2090422750689851,0.015057064490877452,0.0025034269650292345,0.13075850253299867
2023-11-04,Indiana,23-24,0.29289263909354774,0.02634986285903554,0.012830063195774828,0.14566955983939325
2023-12-23,Indiana,23-24,0.8367561655328011,0.5420543216715882,0.034735049139780635,0.4335676662936272
2024-01-13,Indiana,23-24,0.6751270055408573,0.4517119347263236,0.021279129202748496,0.2752810579642077
2024-01-20,Indiana,23-24,0.6347184904484288,0.490609351327757,0.015646418531432716,0.21793083755499779
2024-02-03,Indiana,23-24,0.760462184029767,0.5746779614018227,0.008761994377602321,0.15713960392123527
2024-03-16,Indiana,23-24,0.5884246216540834,0.3764266122719363,0.0040680688181725065,0.07455528653197292
2024-03-30,Indiana,23-24,0.4648664965582197,0.2860842253266716,0.0031292837062865436,0.053909207184657346
2023-07-01,Kansas,23-24,0,0,0,0.005532417678540944
2023-07-08,Kansas,23-24,0.012292829599546229,0.0015703188821282865,8.949166061114082e-4,0.007376556904721259
2023-09-09,Kansas,23-24,0.10196685683572382,0.007851594410641434,5.966110707409389e-4,0.14199872041588424
2023-10-07,Kansas,23-24,0.09780043871921539,0.012562551057026293,5.966110707409389e-4,0.05962716831316352
2023-10-21,Kansas,23-24,0.13848517851846065,0.015703188821282865,0.0017898332122228164,0.08605983055508135
2023-11-25,Kansas,23-24,0.2975531799968473,0.0926488140455689,0.013125443556300655,0.14691642501903174
2024-01-13,Kansas,23-24,0.41594710114669253,0.34075919742183813,0.03281360889075164,0.13400745043576956
2024-01-20,Kansas,23-24,0.3380202206059458,0.3172044141899139,0.021776304082044267,0.1075747881938517
2024-02-10,Kansas,23-24,0.6001407050132926,0.5291974632772326,0.01610849891000535,0.09036282208283544
2024-02-17,Kansas,23-24,0.5884726843888566,0.5307677821593608,0.014616971233153002,0.08728925670586823
2024-02-24,Kansas,23-24,0.6678119447978811,0.6249869150870581,0.01103730480870737,0.08605983055508135
2024-03-02,Kansas,23-24,1,0.607713407383647,0.009545777131855022,0.06700372521788477
2024-03-23,Kansas,23-24,0.3764558120866508,0.3250560086005553,0.005667805172038919,0.02581794916652441
2024-04-20,Kansas,23-24,0.23942216649232284,0.11620359727749321,0.002088138747593286,0.00983540920629501
2023-07-29,Kansas,23-24,0.02634467685507076,0.0015703188821282865,0,0.02581794916652441
2023-08-19,Kansas,23-24,0.022514237055559008,0.007851594410641434,2.9830553537046943e-4,0.06147130753934382
2023-09-23,Kansas,23-24,0.06150125115537388,0.007851594410641434,5.966110707409389e-4,0.09220696130901575
2023-10-14,Kansas,23-24,0.11229588394788256,0.014132869939154578,0.0017898332122228164,0.064544872916311
2023-12-16,Kansas,23-24,0.474313852945632,0.21827432461583182,0.02744410925408319,0.16781666958240865
2023-12-30,Kansas,23-24,0.6777027036722492,0.34075919742183813,0.04265769155797713,0.21392015023691652
2024-01-06,Kansas,23-24,0.5614140279864404,0.37530621282866056,0.042955997093347596,0.16658724343162176
2024-04-06,Kansas,23-24,0.3112915978157104,0.224555600144345,0.004772888565927511,0.024588523015737534
2024-04-27,Kansas,23-24,0.21979849090593406,0.08008626298854261,0.0029830553537046945,0.007991269980114698
2024-05-11,Kansas,23-24,0.10234424309660903,0.031406377642565736,0.0014915276768523473,0.0030735653769671904
2024-05-25,Kansas,23-24,0.1479639078521556,0.01884382658553944,0.0014915276768523473,0.0030735653769671904
