week_end,state,covid,flu,rsv,season,ili,ili_rescaled,flu_rescaled,rsv_rescaled,covid_rescaled,beta_flu,beta_rsv,beta_covid,flu_times_coef,rsv_times_coef,covid_times_coef
2023-02-11,Wisconsin,1.73,0.24,0.09,22-23,1.24881,0.12208648555136369,0.03186646433990895,0.058823529411764705,0.5497835497835498,0.6372740390334337,0.339644691147577,0.09521585718683781,0.020307670439608662,0.019979099479269236,0.05234811195986321
2023-03-04,Wisconsin,1.73,0.1,0.07,22-23,1.20482,0.10989070092908647,0.010622154779969653,0.04575163398692811,0.5497835497835498,0.6372740390334337,0.339644691147577,0.09521585718683781,0.006769223479869555,0.015539299594987184,0.05234811195986321
2023-03-18,Wisconsin,1.66,0.12,0.04,22-23,1.21992,0.11407702390695382,0.013657056145675266,0.026143790849673203,0.5194805194805194,0.6372740390334337,0.339644691147577,0.09521585718683781,0.008703287331260856,0.008879599768564105,0.04946278295420146
2023-04-29,Wisconsin,0.85,0.09,0.01,22-23,0.967019,0.04396276778605061,0.009104704097116844,0.006535947712418301,0.1688311688311688,0.6372740390334337,0.339644691147577,0.09521585718683781,0.005802191554173904,0.0022198999421410262,0.01607540446011547
2023-05-06,Wisconsin,0.83,0.06,0.01,22-23,0.987404,0.04961430380617157,0.004552352048558422,0.006535947712418301,0.16017316017316013,0.6372740390334337,0.339644691147577,0.09521585718683781,0.002901095777086952,0.0022198999421410262,0.015251024744212112
2022-11-12,Wisconsin,1.83,0.95,1.49,22-23,2.50587,0.4705937148598386,0.13960546282245825,0.9738562091503268,0.5930735930735931,0.6372740390334337,0.339644691147577,0.09521585718683781,0.08896693716399984,0.3307650913790129,0.05647001053938
2022-12-03,Wisconsin,2.38,5,1.28,22-23,4.37733,0.9894371585790234,0.7541729893778452,0.8366013071895425,0.8311688311688311,0.6372740390334337,0.339644691147577,0.09521585718683781,0.4806148670707383,0.28414719259405136,0.07914045272672234
2022-12-17,Wisconsin,2.66,6.62,0.78,22-23,3.91484,0.8612164622853886,1,0.5098039215686274,0.9523809523809524,0.6372740390334337,0.339644691147577,0.09521585718683781,0.6372740390334337,0.17315219548700003,0.09068176874936935
2023-01-14,Wisconsin,1.95,1.15,0.26,22-23,1.40529,0.16546899015909136,0.1699544764795144,0.16993464052287582,0.645021645021645,0.6372740390334337,0.339644691147577,0.09521585718683781,0.10830757567791285,0.057717398495666684,0.06141628883480015
2023-01-28,Wisconsin,1.61,0.36,0.15,22-23,1.23813,0.11912556307430251,0.05007587253414263,0.09803921568627451,0.4978354978354979,0.6372740390334337,0.339644691147577,0.09521585718683781,0.03191205354795646,0.03329849913211539,0.047401833664443074
2023-03-25,Wisconsin,1.65,0.11,0.05,22-23,1.37005,0.15569905494451874,0.012139605462822459,0.032679738562091505,0.5151515151515151,0.6372740390334337,0.339644691147577,0.09521585718683781,0.007736255405565205,0.01109949971070513,0.04905059309624978
2023-04-01,Wisconsin,1.63,0.11,0.04,22-23,1.29702,0.13545222268798535,0.012139605462822459,0.026143790849673203,0.5064935064935064,0.6372740390334337,0.339644691147577,0.09521585718683781,0.007736255405565205,0.008879599768564105,0.04822621338034642
2023-04-15,Wisconsin,1.28,0.13,0.03,22-23,1.04889,0.06666067828412882,0.015174506828528073,0.0196078431372549,0.354978354978355,0.6372740390334337,0.339644691147577,0.09521585718683781,0.009670319256956507,0.006659699826423078,0.033799568352037665
2023-05-13,Wisconsin,0.73,0.07,0.01,22-23,1.07184,0.07302333473062257,0.00606980273141123,0.006535947712418301,0.11688311688311687,0.6372740390334337,0.339644691147577,0.09521585718683781,0.003868127702782603,0.0022198999421410262,0.011129126164695326
2022-10-08,Wisconsin,2.14,0.06,0.23,22-23,1.10064,0.08100784478112465,0.004552352048558422,0.1503267973856209,0.7272727272727273,0.6372740390334337,0.339644691147577,0.09521585718683781,0.002901095777086952,0.0510576986692436,0.06924789613588204
2022-10-15,Wisconsin,2.18,0.07,0.41,22-23,1.23614,0.11857385560900743,0.00606980273141123,0.2679738562091503,0.7445887445887447,0.6372740390334337,0.339644691147577,0.09521585718683781,0.003868127702782603,0.09101589762778207,0.07089665556768877
2022-10-22,Wisconsin,2.27,0.13,0.68,22-23,1.60693,0.22137165010989793,0.015174506828528073,0.4444444444444445,0.7835497835497836,0.6372740390334337,0.339644691147577,0.09521585718683781,0.009670319256956507,0.1509531960655898,0.07460636428925387
2022-10-29,Wisconsin,2.33,0.34,0.92,22-23,1.77769,0.2687131409509995,0.047040971168437036,0.6013071895424836,0.8095238095238095,0.6372740390334337,0.339644691147577,0.09521585718683781,0.029977989696565174,0.2042307946769744,0.07707950343696394
2022-11-19,Wisconsin,1.77,1.77,1.41,22-23,2.69281,0.5224209478057015,0.26403641881638845,0.9215686274509803,0.5670995670995671,0.6372740390334337,0.339644691147577,0.09521585718683781,0.16826355507104318,0.31300589184188465,0.05399687139166993
2022-12-10,Wisconsin,2.44,5.85,1,22-23,4.41543,1,0.8831562974203337,0.6535947712418301,0.8571428571428571,0.6372740390334337,0.339644691147577,0.09521585718683781,0.5628125807548685,0.22198999421410262,0.0816135918744324
2022-12-31,Wisconsin,2.77,4.51,0.51,22-23,2.63708,0.5069703663781154,0.6798179059180576,0.3333333333333333,1,0.6372740390334337,0.339644691147577,0.09521585718683781,0.4332303027116514,0.11321489704919233,0.09521585718683781
2023-02-18,Wisconsin,1.81,0.16,0.09,22-23,1.12628,0.08811627664552989,0.019726858877086497,0.058823529411764705,0.5844155844155844,0.6372740390334337,0.339644691147577,0.09521585718683781,0.012571415034043458,0.019979099479269236,0.05564563082347664
2023-02-25,Wisconsin,2,0.12,0.08,22-23,1.21993,0.11407979630627693,0.013657056145675266,0.05228758169934641,0.6666666666666666,0.6372740390334337,0.339644691147577,0.09521585718683781,0.008703287331260856,0.01775919953712821,0.06347723812455854
2023-04-22,Wisconsin,0.94,0.07,0.02,22-23,1.0666,0.07157059748532292,0.00606980273141123,0.013071895424836602,0.20779220779220775,0.6372740390334337,0.339644691147577,0.09521585718683781,0.003868127702782603,0.0044397998842820524,0.01978511318168058
2023-02-04,Wisconsin,1.5,0.29,0.14,22-23,1.02745,0.060716654135421724,0.039453717754172994,0.09150326797385622,0.45021645021645024,0.6372740390334337,0.339644691147577,0.09521585718683781,0.025142830068086916,0.031078599189974368,0.0428677452269746
2023-03-11,Wisconsin,1.76,0.12,0.06,22-23,1.18318,0.10389122879391756,0.013657056145675266,0.0392156862745098,0.5627705627705628,0.6372740390334337,0.339644691147577,0.09521585718683781,0.008703287331260856,0.013319399652846156,0.05358468153371825
2023-04-08,Wisconsin,1.46,0.12,0.02,22-23,1.21425,0.11250507349076128,0.013657056145675266,0.013071895424836602,0.4329004329004329,0.6372740390334337,0.339644691147577,0.09521585718683781,0.008703287331260856,0.0044397998842820524,0.04121898579516788
2023-05-20,Wisconsin,0.52,0.05,0,22-23,0.808446,0,0.003034901365705615,0,0.025974025974025972,0.6372740390334337,0.339644691147577,0.09521585718683781,0.0019340638513913014,0,0.002473139147710073
2023-05-27,Wisconsin,0.46,0.04,0.01,22-23,0.888478,0.02218806626256174,0.0015174506828528076,0.006535947712418301,0,0.6372740390334337,0.339644691147577,0.09521585718683781,9.670319256956507e-4,0.0022198999421410262,0
2022-10-08,Colorado,1.54,0.09,0.2,22-23,2.00319,0.006915864509632526,0,0.07509881422924901,0.30128205128205127,0.6751292119495704,0.1517131615996208,0.30619270708672924,0,0.011393478539101958,0.09225036687869406
2022-12-24,Colorado,2.25,5.73,0.93,22-23,8.89574,0.922550553827106,0.9724137931034484,0.3636363636363636,0.5288461538461539,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.6565049578268237,0.0551684223998621,0.16192883547855874
2023-01-21,Colorado,1.37,0.64,0.35,22-23,2.85617,0.12022923580095703,0.09482758620689656,0.1343873517786561,0.24679487179487183,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.06402087354694203,0.02038833001734034,0.07556678988999409
2023-02-04,Colorado,1.51,0.48,0.26,22-23,3.30984,0.18049662443109507,0.06724137931034484,0.09881422924901184,0.2916666666666667,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.04539661942419526,0.014991419130397312,0.08930620623362936
2023-02-25,Colorado,1.9,0.22,0.15,22-23,3.08658,0.1508378478190982,0.02241379310344828,0.055335968379446626,0.4166666666666666,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.015132206474731753,0.008395194713022493,0.12758029461947049
2023-03-25,Colorado,1.48,0.14,0.05,22-23,3.14582,0.15870753305825747,0.008620689655172417,0.015810276679841896,0.28205128205128205,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.005820079413358368,0.00239862706086357,0.08636204558856465
2023-04-08,Colorado,1.13,0.14,0.05,22-23,2.65994,0.09416123555652386,0.008620689655172417,0.015810276679841896,0.16987179487179485,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.005820079413358368,0.00239862706086357,0.05201350472947643
2023-04-15,Colorado,1.08,0.18,0.03,22-23,2.64899,0.0927065925219392,0.015517241379310345,0.007905138339920946,0.15384615384615388,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.010476142944045058,0.0011993135304317847,0.04710657032103528
2023-04-29,Colorado,0.7,0.13,0.02,22-23,2.49728,0.07255281217702274,0.006896551724137933,0.003952569169960474,0.03205128205128204,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.004656063530686694,5.996567652158924e-4,0.009813868816882345
2022-10-01,Colorado,1.61,0.1,0.16,22-23,2.25358,0.040178701900467864,0.0017241379310344843,0.059288537549407105,0.3237179487179488,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.0011640158826716743,0.008994851478238386,0.09912007505051174
2022-10-22,Colorado,1.98,0.2,0.59,22-23,3.00054,0.13940794035830714,0.018965517241379314,0.22924901185770746,0.44230769230769224,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.012804174709388407,0.03478009238252176,0.13543138967297638
2022-10-29,Colorado,2.16,0.48,0.84,22-23,3.81954,0.2482072686984731,0.06724137931034484,0.3280632411067193,0.5,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.04539661942419526,0.04977151151291907,0.15309635354336462
2022-12-03,Colorado,3.53,5.32,1.92,22-23,9.25633,0.970452812442711,0.9017241379310346,0.7549407114624505,0.939102564102564,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.6087803066372851,0.11453444215623546,0.28754635633465275
2022-12-17,Colorado,2.58,5.89,1.25,22-23,9.44431,0.9954248487569777,1,0.49011857707509876,0.6346153846153846,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.6751292119495704,0.07435743888677067,0.19431460257427047
2022-12-31,Colorado,2.24,4.25,0.87,22-23,7.10632,0.6848366415945545,0.7172413793103449,0.33992094861660077,0.5256410256410257,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.4842306071914161,0.05157048180856676,0.16094744859687052
2023-01-28,Colorado,1.29,0.5,0.32,22-23,3.12975,0.15657272816640586,0.0706896551724138,0.12252964426877469,0.22115384615384617,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.0477246511895386,0.018589359721692667,0.0677156948364882
2023-02-11,Colorado,1.8,0.29,0.22,22-23,3.33002,0.18317741862633877,0.034482758620689655,0.08300395256916995,0.38461538461538464,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.023280317653433462,0.012592792069533742,0.11776642580258817
2023-03-04,Colorado,1.75,0.23,0.1,22-23,3.11555,0.15468634176539195,0.024137931034482762,0.03557312252964427,0.36858974358974356,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.016296222357403425,0.005396910886943033,0.11285949139414699
2023-03-11,Colorado,1.57,0.19,0.09,22-23,3.07529,0.1493380377861794,0.017241379310344827,0.03162055335968379,0.3108974358974359,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.011640158826716731,0.00479725412172714,0.09519452752375877
2023-05-06,Colorado,0.7,0.15,0.03,22-23,2.41277,0.06132615620873531,0.010344827586206896,0.007905138339920946,0.03205128205128204,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.006984095296030039,0.0011993135304317847,0.009813868816882345
2022-10-15,Colorado,1.7,0.14,0.39,22-23,2.33604,0.05113302743762306,0.008620689655172417,0.15019762845849802,0.3525641025641026,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.005820079413358368,0.022786957078203916,0.10795255698570583
2022-11-05,Colorado,2.84,0.96,1.33,22-23,4.93605,0.3965290490221345,0.15,0.5217391304347826,0.7179487179487178,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.10126938179243557,0.07915469300849781,0.21983066149816455
2023-01-07,Colorado,1.74,2.4,0.65,22-23,4.64253,0.35753664504850136,0.39827586206896554,0.25296442687747034,0.3653846153846154,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.2688876688971565,0.03837803297381712,0.11187810451245878
2023-01-14,Colorado,1.21,1.15,0.32,22-23,3.14896,0.1591246635722845,0.18275862068965515,0.12252964426877469,0.1955128205128205,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.12338568356319733,0.018589359721692667,0.05986459978298232
2023-04-01,Colorado,1.36,0.16,0.04,22-23,2.67735,0.09647405155945706,0.012068965517241381,0.011857707509881422,0.2435897435897436,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.008148111178701713,0.0017989702956476776,0.07458540300830585
2023-04-22,Colorado,0.82,0.17,0.02,22-23,2.50747,0.073906493685919325,0.013793103448275865,0.003952569169960474,0.0705128205128205,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.009312127061373387,5.996567652158924e-4,0.02159051139714116
2022-11-12,Colorado,3.13,1.86,2.06,22-23,6.39022,0.5897069724561017,0.30517241379310345,0.8102766798418972,0.8108974358974358,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.20603081123288614,0.12292963686925797,0.24829088106712335
2022-11-19,Colorado,3.47,3.25,2.54,22-23,8.42227,0.8596528517645683,0.5448275862068966,1,0.9198717948717948,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.3678290189242488,0.1517131615996208,0.28165803504452336
2022-11-26,Colorado,3.72,4.93,2.53,22-23,9.47875,1,0.8344827586206897,0.9960474308300394,1,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.5633836872130898,0.15111350483440492,0.30619270708672924
2022-12-10,Colorado,3.05,5.28,1.46,22-23,8.97819,0.9335035509231338,0.8948275862068966,0.5731225296442687,0.7852564102564101,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.6041242431065984,0.0869502309563044,0.24043978601361748
2023-02-18,Colorado,1.96,0.25,0.2,22-23,3.27538,0.1759188163058178,0.027586206896551727,0.07509881422924901,0.43589743589743585,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.01862425412274677,0.011393478539101958,0.1334686159095999
2023-03-18,Colorado,1.35,0.2,0.06,22-23,3.17343,0.16237535901121472,0.018965517241379314,0.01976284584980237,0.24038461538461542,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.012804174709388407,0.0029982838260794622,0.07360401612661761
2023-05-13,Colorado,0.71,0.2,0.02,22-23,2.30861,0.04748911342496032,0.018965517241379314,0.003952569169960474,0.03525641025641025,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.012804174709388407,5.996567652158924e-4,0.01079525569857058
2023-05-20,Colorado,0.63,0.18,0.01,22-23,2.2249,0.03636873274687084,0.015517241379310345,0,0.009615384615384623,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.010476142944045058,0,0.0029441606450647064
2023-05-27,Colorado,0.6,0.13,0.01,22-23,1.95113,0,0.006896551724137933,0,0,0.6751292119495704,0.1517131615996208,0.30619270708672924,0.004656063530686694,0,0
2022-10-08,Florida,1.14,0.65,0.47,22-23,2.92512,0.03353668403508209,0.03498542274052478,0.711864406779661,0.09712230215827336,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.031023322834150845,0.06534414088530849,0.009622950553812872
2022-11-12,Florida,1.23,3.36,0.49,22-23,6.01916,0.86798655835679694,0.8250728862973762,0.7457627118644068,0.12949640287769784,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.7316333635053908,0.06845576664175175,0.012830600738417167
2022-12-10,Florida,2.08,3.28,0.27,22-23,5.73731,0.7919727715028533,0.8017492711370263,0.37288135593220345,0.4352517985611511,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.7109511482826235,0.03422788332087588,0.04312507470412437
2023-01-07,Florida,3.44,2.71,0.22,22-23,5.2658,0.6648084619782731,0.6355685131195336,0.288135593220339,0.9244604316546763,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.563590364820407,0.026448818929767724,0.09159623304925589
2023-01-21,Florida,2.61,1.56,0.14,22-23,3.87619,0.29003635500609504,0.3002915451895044,0.15254237288135597,0.6258992805755396,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.2662835209931281,0.014002315903994679,0.06201457023568297
2023-03-11,Florida,1.27,0.61,0.09,22-23,3.0899200000000002,0.07798256685761142,0.023323615160349843,0.06779661016949153,0.14388489208633096,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.020682215222767218,0.006223251512886522,0.014256223042685742
2023-04-08,Florida,1.14,0.54,0.05,22-23,2.80077,0,0.0029154518950437348,0,0.09712230215827336,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.002585276902845906,0,0.009622950553812872
2023-05-20,Florida,0.87,0.82,0.06,22-23,2.87266,0.01938843759776482,0.0845481049562682,0.016949152542372874,0,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.0749730301825312,0.00155581287822163,0
2022-10-01,Florida,1.52,0.67,0.64,22-23,3.39787,0.1610354164643948,0.040816326530612256,1,0.2338129496402878,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.03619387663984266,0.09179295981507621,0.02316636244436433
2022-10-15,Florida,1.06,0.78,0.44,22-23,2.98013,0.04837265499422849,0.0728862973760933,0.6610169491525424,0.06834532374100721,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.0646319225711476,0.060676702250643595,0.006771705945275729
2022-11-05,Florida,1.21,2.93,0.47,22-23,5.50544,0.7294383852767619,0.6997084548104958,0.711864406779661,0.1223021582733813,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.620466456683017,0.06534414088530849,0.01211778958628288
2022-11-19,Florida,1.24,2.88,0.42,22-23,5.48824,0.7247996159530513,0.6851311953352769,0.6271186440677966,0.13309352517985612,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.6075400721687872,0.05756507649420033,0.013187006314484311
2022-12-24,Florida,2.75,3.96,0.27,22-23,6.50865,1,1,0.37288135593220345,0.6762589928057554,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.8867499776761449,0.03422788332087588,0.06700424830062299
2023-02-25,Florida,1.58,0.73,0.09,22-23,3.2884,0.13151180728610423,0.058309037900874626,0.06779661016949153,0.25539568345323743,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.05170553805691806,0.006223251512886522,0.02530479590076719
2023-03-25,Florida,1.26,0.55,0.07,22-23,2.92014,0.03219359849833327,0.0058309037900874695,0.03389830508474577,0.14028776978417268,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.005170553805691812,0.003111625756443262,0.013899817466618598
2023-04-15,Florida,1.05,0.57,0.06,22-23,2.91754,0.031492389181958375,0.011661807580174906,0.016949152542372874,0.06474820143884895,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.010341107611383595,0.00155581287822163,0.006415300369208586
2022-10-22,Florida,1.07,1.2,0.44,22-23,3.64088,0.22657421491526156,0.19533527696793002,0.6610169491525424,0.07194244604316549,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.17321355249067552,0.060676702250643595,0.007128111521342873
2022-11-26,Florida,1.59,3.64,0.42,22-23,5.89708,0.8350620839940882,0.9067055393586008,0.6271186440677966,0.25899280575539574,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.8040211167850762,0.05756507649420033,0.025661201476834337
2022-12-17,Florida,2.41,3.73,0.26,22-23,6.28252,0.9390136681877513,0.9329446064139943,0.35593220338983056,0.5539568345323741,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.8272886089106893,0.03267207044265425,0.0548864587143401
2022-12-31,Florida,3.65,3.73,0.24,22-23,6.3677,0.9619863641757553,0.9329446064139943,0.3220338983050848,1,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.8272886089106893,0.029560444686210986,0.0990807501466659
2023-01-28,Florida,2.47,1.36,0.12,22-23,3.69914,0.24228669751987653,0.24198250728862977,0.11864406779661016,0.5755395683453238,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.21457798293621003,0.010890690147551414,0.05702489217074297
2023-02-04,Florida,2.23,1.17,0.11,22-23,3.72095,0.248168764900698,0.18658892128279883,0.1016949152542373,0.4892086330935252,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.16545772178213783,0.009334877269329784,0.04847115834513152
2023-02-11,Florida,1.93,0.94,0.11,22-23,3.63625,0.22532552294033245,0.11953352769679298,0.1016949152542373,0.38129496402877705,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.10599635301668203,0.009334877269329784,0.03777899106311722
2022-10-29,Florida,1.17,2.06,0.48,22-23,4.78704,0.535688857244571,0.44606413994169103,0.728813559322034,0.10791366906474818,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.3955473661354233,0.06689995376353013,0.010692167282014303
2022-12-03,Florida,1.91,3.32,0.35,22-23,5.74952,0.7952657583309061,0.8134110787172012,0.5084745762711864,0.3741007194244605,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.7212922558940071,0.046674386346648916,0.03706617991098293
2023-01-14,Florida,2.85,1.79,0.16,22-23,4.13728,0.3604512551646762,0.3673469387755102,0.1864406779661017,0.7122302158273381,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.3257448897585839,0.017113941660437938,0.07056830406129441
2023-02-18,Florida,1.76,0.81,0.1,22-23,3.46929,0.1802970969934302,0.08163265306122451,0.08474576271186442,0.32014388489208634,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.07238775327968532,0.007779064391108154,0.031720096269975774
2023-03-04,Florida,1.44,0.65,0.08,22-23,3.15107,0.09447447058696609,0.03498542274052478,0.05084745762711865,0.20503597122302158,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.031023322834150845,0.004667438634664892,0.02031511783582718
2023-03-18,Florida,1.26,0.57,0.08,22-23,3.05709,0.06912845075892426,0.011661807580174906,0.05084745762711865,0.14028776978417268,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.010341107611383595,0.004667438634664892,0.013899817466618598
2023-04-01,Florida,1.2,0.53,0.06,22-23,2.8481900000000002,0.012788979147113778,0,0.016949152542372874,0.11870503597122302,0.8867499776761449,0.09179295981507621,0.0990807501466659,0,0.00155581287822163,0.011761384010215736
2023-04-22,Florida,0.96,0.58,0.07,22-23,2.80935,0.0023139907440369724,0.014577259475218641,0.03389830508474577,0.03237410071942445,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.012926384514229502,0.003111625756443262,0.003207650184604291
2023-04-29,Florida,0.95,0.67,0.06,22-23,2.91901,0.03188884214160116,0.040816326530612256,0.016949152542372874,0.028776978417266175,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.03619387663984266,0.00155581287822163,0.002851244608537147
2023-05-06,Florida,0.89,0.7,0.06,22-23,2.95376,0.041260774350841974,0.04956268221574343,0.016949152542372874,0.007194244604316554,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.04394970734838035,0.00155581287822163,7.128111521342877e-4
2023-05-13,Florida,0.87,0.76,0.05,22-23,2.8798,0.02131406625888646,0.06705539358600583,0,0,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.05946136876545578,0,0
2023-05-27,Florida,0.94,0.91,0.06,22-23,2.88768,0.02343926987928413,0.11078717201166181,0.016949152542372874,0.0251798561151079,0.8867499776761449,0.09179295981507621,0.0990807501466659,0.09824052230814434,0.00155581287822163,0.0024948390324700032
2022-10-08,Hawaii,2.48,1.44,1.07,22-23,3.8067,0.6048115236724037,0.297423887587822,0.6645962732919255,0.4801980198019803,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.2597950918282068,0.146642408740042,0.04625425165470573
2022-10-29,Hawaii,2.27,2.74,0.94,22-23,4.16002,0.7279826252470778,0.6018735362997658,0.5838509316770185,0.3762376237623763,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.5257270755893634,0.1288260413230275,0.03624044459543954
2022-11-19,Hawaii,2.19,1.49,0.51,22-23,3.88619,0.6325225812524184,0.30913348946135827,0.3167701863354037,0.33663366336633666,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.2700232450497897,0.06989497986674897,0.03242566095381432
2022-11-26,Hawaii,2.2,2.35,0.13,22-23,4.18114,0.7353452813810558,0.5105386416861827,0.08074534161490683,0.3415841584158417,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.44594748046101645,0.017816367417014447,0.03290250890901748
2022-12-03,Hawaii,2.27,2.06,0.22,22-23,3.82854,0.6124251794473127,0.4426229508196721,0.13664596273291924,0.3762376237623763,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.38662419177583535,0.030150775628793675,0.03624044459543954
2023-03-18,Hawaii,1.8,0.57,0.02,22-23,2.41322,0.11902960749931148,0.09367681498829036,0.012422360248447204,0.1435643564356436,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.08182522577266353,0.002740979602617607,0.013828590700891406
2023-04-08,Hawaii,3.53,0.71,0.04,22-23,2.58462,0.1787814664654022,0.126463700234192,0.024844720496894408,1,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.11046405479309579,0.005481959205235214,0.09632328695103666
2023-04-22,Hawaii,2.14,0.49,0.03,22-23,2.5355,0.1616577131841047,0.0749414519906323,0.018633540372670804,0.311881188118812,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.06546018061813084,0.00411146940392641,0.030041421177798573
2023-05-20,Hawaii,1.68,0.39,0.05,22-23,2.28956,0.0759204191694003,0.051522248243559714,0.031055900621118012,0.08415841584158414,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.04500387417496496,0.006852449006544018,0.008106415238453579
2023-05-27,Hawaii,1.92,0.6,0.03,22-23,2.07178,0,0.10070257611241215,0.018633540372670804,0.20297029702970298,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.08796211770561331,0.00411146940392641,0.019550766163329226
2022-10-22,Hawaii,2.79,2.15,0.97,22-23,3.32601,0.4372378883957986,0.46370023419203743,0.6024844720496894,0.6336633663366338,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.4050348675746846,0.13293751072695392,0.06103653826600344
2022-11-12,Hawaii,2.17,2.74,0.65,22-23,4.33102,0.7875950399682066,0.6018735362997658,0.40372670807453415,0.32673267326732675,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.5257270755893634,0.08908183708507222,0.03147196504340802
2023-01-07,Hawaii,3.05,3.38,0.13,22-23,3.7213,0.5750401773730796,0.7517564402810304,0.08074534161490683,0.7623762376237625,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.6566474368256251,0.017816367417014447,0.07343458510128538
2023-01-28,Hawaii,1.98,1.44,0.06,22-23,3.10405,0.35986027686654837,0.297423887587822,0.03726708074534161,0.2326732673267327,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.2597950918282068,0.00822293880785282,0.02241185389454814
2023-02-11,Hawaii,1.79,0.95,0.06,22-23,3.12989,0.3688683750910745,0.18266978922716623,0.03726708074534161,0.13861386138613865,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.1595591902566939,0.00822293880785282,0.013351742745688254
2023-02-25,Hawaii,1.54,1.08,0.06,22-23,2.81872,0.26039121082924,0.21311475409836064,0.03726708074534161,0.014851485148514868,0.8734842851231835,0.22064885801071737,0.09632328695103666,0.18615238863280958,0.00822293880785282,0.001430543865609457
