date,epiweek,year,cases,geography
12/10/22,49,2022,1801,Rhode Island
12/17/22,50,2022,1919,Rhode Island
12/24/22,51,2022,1953,Rhode Island
12/31/22,52,2022,0,Rhode Island
1/7/23,1,2023,4561,Rhode Island
1/14/23,2,2023,2353,Rhode Island
1/21/23,3,2023,1998,Rhode Island
1/28/23,4,2023,1654,Rhode Island
2/4/23,5,2023,1630,Rhode Island
2/11/23,6,2023,1321,Rhode Island
2/18/23,7,2023,1094,Rhode Island
2/25/23,8,2023,1000,Rhode Island
3/4/23,9,2023,789,Rhode Island
3/11/23,10,2023,652,Rhode Island
3/18/23,11,2023,569,Rhode Island
3/25/23,12,2023,522,Rhode Island
12/30/23,52,2023,0,Rhode Island
