date,epiweek,year,cases,geography
10/9/21,40,2021,4471,Nebraska
10/16/21,41,2021,4144,Nebraska
10/23/21,42,2021,4105,Nebraska
10/30/21,43,2021,4014,Nebraska
11/6/21,44,2021,5469,Nebraska
11/13/21,45,2021,5962,Nebraska
11/20/21,46,2021,6192,Nebraska
11/27/21,47,2021,3922,Nebraska
12/4/21,48,2021,8577,Nebraska
12/11/21,49,2021,7008,Nebraska
12/18/21,50,2021,5488,Nebraska
12/25/21,51,2021,4650,Nebraska
1/1/22,52,2021,7176,Nebraska
1/8/22,1,2022,17671,Nebraska
1/8/22,53,2021,2242,Nebraska
1/15/22,2,2022,27987,Nebraska
1/22/22,3,2022,29141,Nebraska
1/29/22,4,2022,22302,Nebraska
2/5/22,5,2022,10435,Nebraska
2/12/22,6,2022,4868,Nebraska
2/19/22,7,2022,1940,Nebraska
2/26/22,8,2022,968,Nebraska
3/5/22,9,2022,22625,Nebraska
3/12/22,10,2022,650,Nebraska
3/19/22,11,2022,354,Nebraska
3/26/22,12,2022,-15,Nebraska
4/2/22,13,2022,541,Nebraska
4/9/22,14,2022,320,Nebraska
4/16/22,15,2022,435,Nebraska
4/23/22,16,2022,702,Nebraska
4/30/22,17,2022,808,Nebraska
5/7/22,18,2022,816,Nebraska
5/14/22,19,2022,1500,Nebraska
5/21/22,20,2022,1780,Nebraska
5/28/22,21,2022,1671,Nebraska
6/4/22,22,2022,2354,Nebraska
6/11/22,23,2022,3240,Nebraska
6/18/22,24,2022,2681,Nebraska
6/25/22,25,2022,3069,Nebraska
7/2/22,26,2022,3474,Nebraska
7/9/22,27,2022,3535,Nebraska
7/16/22,28,2022,4030,Nebraska
7/23/22,29,2022,3599,Nebraska
7/30/22,30,2022,4120,Nebraska
8/6/22,31,2022,3726,Nebraska
8/13/22,32,2022,2907,Nebraska
8/20/22,33,2022,2680,Nebraska
8/27/22,34,2022,2818,Nebraska
9/3/22,35,2022,2936,Nebraska
9/10/22,36,2022,2121,Nebraska
9/17/22,37,2022,1772,Nebraska
9/24/22,38,2022,1424,Nebraska
10/1/22,39,2022,1224,Nebraska
10/8/22,40,2022,1028,Nebraska
10/15/22,41,2022,895,Nebraska
10/22/22,42,2022,956,Nebraska
10/29/22,43,2022,-5333,Nebraska
11/5/22,44,2022,1284,Nebraska
11/12/22,45,2022,2078,Nebraska
11/19/22,46,2022,2069,Nebraska
11/26/22,47,2022,718,Nebraska
12/3/22,48,2022,3544,Nebraska
12/10/22,49,2022,3647,Nebraska
12/17/22,50,2022,3530,Nebraska
12/24/22,51,2022,3071,Nebraska
12/31/22,52,2022,1694,Nebraska
1/7/23,1,2023,1409,Nebraska
1/14/23,2,2023,1406,Nebraska
1/21/23,3,2023,894,Nebraska
1/28/23,4,2023,839,Nebraska
2/4/23,5,2023,910,Nebraska
2/11/23,6,2023,1111,Nebraska
2/18/23,7,2023,1335,Nebraska
2/25/23,8,2023,1381,Nebraska
3/4/23,9,2023,1555,Nebraska
3/11/23,10,2023,1496,Nebraska
3/18/23,11,2023,341,Nebraska
3/25/23,12,2023,1511,Nebraska
12/30/23,52,2023,0,Nebraska
