week_end,state,season,ili_rescaled,flu_rescaled,rsv_rescaled,covid_rescaled,rsv_lag1,rsv_lag2,rsv_lag3,rsv_lag4,rsv_lag5,cov_lag1,cov_lag2,cov_lag3,cov_lag4,cov_lag5,cov_lead1,cov_lead2,cov_lead3,cov_lead4,cov_lead5
2023-05-13,Texas,22-23,0.03802634923603543,0.00361881785283473,0.00934579439252335,0.02479338842975206,0.01869158878504673,0.00934579439252335,0.01869158878504673,0.03738317757009345,0.08411214953271029,0.05234159779614324,0.1322314049586777,0.1349862258953168,0.14600550964187328,0.44628099173553715,0,0.14049586776859505,0.03305785123966942,0.5179063360881543,1
2023-05-27,Texas,22-23,0.03480875533247372,0.00241254523522316,0.01869158878504673,0,0.00934579439252335,0.01869158878504673,0.00934579439252335,0.01869158878504673,0.03738317757009345,0.02479338842975206,0.05234159779614324,0.1322314049586777,0.1349862258953168,0.14600550964187328,0.14049586776859505,0.03305785123966942,0.5179063360881543,1,0.3636363636363637
2022-10-01,Texas,22-23,0.2746479151492961,0.16043425814234016,0.6822429906542056,0.14049586776859505,0.01869158878504673,0.00934579439252335,0.01869158878504673,0.00934579439252335,0.01869158878504673,0,0.02479338842975206,0.05234159779614324,0.1322314049586777,0.1349862258953168,0.03305785123966942,0.5179063360881543,1,0.3636363636363637,0.06887052341597796
2022-10-22,Texas,22-23,0.4927317675166577,0.31604342581423406,0.8598130841121494,0.03305785123966942,0.6822429906542056,0.01869158878504673,0.00934579439252335,0.01869158878504673,0.00934579439252335,0.14049586776859505,0,0.02479338842975206,0.05234159779614324,0.1322314049586777,0.5179063360881543,1,0.3636363636363637,0.06887052341597796,0.4380165289256199
2022-12-10,Texas,22-23,0.740279718621874,0.6598311218335344,0.4859813084112149,0.5179063360881543,0.8598130841121494,0.6822429906542056,0.01869158878504673,0.00934579439252335,0.01869158878504673,0.03305785123966942,0.14049586776859505,0,0.02479338842975206,0.05234159779614324,1,0.3636363636363637,0.06887052341597796,0.4380165289256199,0.7382920110192837
2022-12-31,Texas,22-23,0.5658895534222003,0.33534378769601936,0.3177570093457944,1,0.4859813084112149,0.8598130841121494,0.6822429906542056,0.01869158878504673,0.00934579439252335,0.5179063360881543,0.03305785123966942,0.14049586776859505,0,0.02479338842975206,0.3636363636363637,0.06887052341597796,0.4380165289256199,0.7382920110192837,0.859504132231405
2023-02-11,Texas,22-23,0.14232354269864325,0.0301568154402895,0.07476635514018691,0.3636363636363637,0.3177570093457944,0.4859813084112149,0.8598130841121494,0.6822429906542056,0.01869158878504673,1,0.5179063360881543,0.03305785123966942,0.14049586776859505,0,0.06887052341597796,0.4380165289256199,0.7382920110192837,0.859504132231405,0.4325068870523416
2022-11-05,Texas,22-23,0.8247445219904038,0.646562123039807,0.97196261682243,0.06887052341597796,0.07476635514018691,0.3177570093457944,0.4859813084112149,0.8598130841121494,0.6822429906542056,0.3636363636363637,1,0.5179063360881543,0.03305785123966942,0.14049586776859505,0.4380165289256199,0.7382920110192837,0.859504132231405,0.4325068870523416,0.3140495867768595
2022-12-03,Texas,22-23,0.7740796008761128,0.7285886610373945,0.6822429906542056,0.4380165289256199,0.97196261682243,0.07476635514018691,0.3177570093457944,0.4859813084112149,0.8598130841121494,0.06887052341597796,0.3636363636363637,1,0.5179063360881543,0.03305785123966942,0.7382920110192837,0.859504132231405,0.4325068870523416,0.3140495867768595,0.2066115702479339
2022-12-24,Texas,22-23,0.5805247983900177,0.405307599517491,0.411214953271028,0.7382920110192837,0.6822429906542056,0.97196261682243,0.07476635514018691,0.3177570093457944,0.4859813084112149,0.4380165289256199,0.06887052341597796,0.3636363636363637,1,0.5179063360881543,0.859504132231405,0.4325068870523416,0.3140495867768595,0.2066115702479339,0.04132231404958678
2023-01-07,Texas,22-23,0.3951542482644354,0.17852834740651388,0.24299065420560748,0.859504132231405,0.411214953271028,0.6822429906542056,0.97196261682243,0.07476635514018691,0.3177570093457944,0.7382920110192837,0.4380165289256199,0.06887052341597796,0.3636363636363637,1,0.4325068870523416,0.3140495867768595,0.2066115702479339,0.04132231404958678,0.0137741046831956
2023-02-04,Texas,22-23,0.16132222958316153,0.04221954161640531,0.09345794392523364,0.4325068870523416,0.24299065420560748,0.411214953271028,0.6822429906542056,0.97196261682243,0.07476635514018691,0.859504132231405,0.7382920110192837,0.4380165289256199,0.06887052341597796,0.3636363636363637,0.3140495867768595,0.2066115702479339,0.04132231404958678,0.0137741046831956,0.09366391184573002
2023-02-25,Texas,22-23,0.09221574079074048,0.0241254523522316,0.05607476635514018,0.3140495867768595,0.09345794392523364,0.24299065420560748,0.411214953271028,0.6822429906542056,0.97196261682243,0.4325068870523416,0.859504132231405,0.7382920110192837,0.4380165289256199,0.06887052341597796,0.2066115702479339,0.04132231404958678,0.0137741046831956,0.09366391184573002,0.05785123966942148
2023-03-11,Texas,22-23,0.09245412986014066,0.01085645355850421,0.04672897196261682,0.2066115702479339,0.05607476635514018,0.09345794392523364,0.24299065420560748,0.411214953271028,0.6822429906542056,0.3140495867768595,0.4325068870523416,0.859504132231405,0.7382920110192837,0.4380165289256199,0.04132231404958678,0.0137741046831956,0.09366391184573002,0.05785123966942148,0.07713498622589533
2023-05-06,Texas,22-23,0.08198871800680392,0.00241254523522316,0.00934579439252335,0.04132231404958678,0.04672897196261682,0.05607476635514018,0.09345794392523364,0.24299065420560748,0.411214953271028,0.2066115702479339,0.3140495867768595,0.4325068870523416,0.859504132231405,0.7382920110192837,0.0137741046831956,0.09366391184573002,0.05785123966942148,0.07713498622589533,0.14049586776859505
2023-05-20,Texas,22-23,0.04744337601068404,0.0060313630880579,0,0.0137741046831956,0.00934579439252335,0.04672897196261682,0.05607476635514018,0.09345794392523364,0.24299065420560748,0.04132231404958678,0.2066115702479339,0.3140495867768595,0.4325068870523416,0.859504132231405,0.09366391184573002,0.05785123966942148,0.07713498622589533,0.14049586776859505,0.3278236914600551
2022-10-08,Texas,22-23,0.3169046825671737,0.247285886610374,0.7663551401869158,0.09366391184573002,0,0.00934579439252335,0.04672897196261682,0.05607476635514018,0.09345794392523364,0.0137741046831956,0.04132231404958678,0.2066115702479339,0.3140495867768595,0.4325068870523416,0.05785123966942148,0.07713498622589533,0.14049586776859505,0.3278236914600551,0.5096418732782368
2022-10-15,Texas,22-23,0.4111355353810208,0.2762364294330519,0.8785046728971961,0.05785123966942148,0.7663551401869158,0,0.00934579439252335,0.04672897196261682,0.05607476635514018,0.09366391184573002,0.0137741046831956,0.04132231404958678,0.2066115702479339,0.3140495867768595,0.07713498622589533,0.14049586776859505,0.3278236914600551,0.5096418732782368,0.3057851239669422
2022-11-12,Texas,22-23,1,0.6550060313630881,1,0.07713498622589533,0.8785046728971961,0.7663551401869158,0,0.00934579439252335,0.04672897196261682,0.05785123966942148,0.09366391184573002,0.0137741046831956,0.04132231404958678,0.2066115702479339,0.14049586776859505,0.3278236914600551,0.5096418732782368,0.3057851239669422,0.25068870523415976
2022-11-19,Texas,22-23,0.9994441978602936,0.7394451145958988,0.8971962616822429,0.14049586776859505,1,0.8785046728971961,0.7663551401869158,0,0.00934579439252335,0.07713498622589533,0.05785123966942148,0.09366391184573002,0.0137741046831956,0.04132231404958678,0.3278236914600551,0.5096418732782368,0.3057851239669422,0.25068870523415976,0.14325068870523416
2022-11-26,Texas,22-23,0.9082123058808343,1,0.8598130841121494,0.3278236914600551,0.8971962616822429,1,0.8785046728971961,0.7663551401869158,0,0.14049586776859505,0.07713498622589533,0.05785123966942148,0.09366391184573002,0.0137741046831956,0.5096418732782368,0.3057851239669422,0.25068870523415976,0.14325068870523416,0.14325068870523416
2023-01-21,Texas,22-23,0.18690229867647964,0.0615199034981906,0.11214953271028036,0.5096418732782368,0.8598130841121494,0.8971962616822429,1,0.8785046728971961,0.7663551401869158,0.3278236914600551,0.14049586776859505,0.07713498622589533,0.05785123966942148,0.09366391184573002,0.3057851239669422,0.25068870523415976,0.14325068870523416,0.14325068870523416,0.09641873278236916
2023-02-18,Texas,22-23,0.12571796597489932,0.0241254523522316,0.04672897196261682,0.3057851239669422,0.11214953271028036,0.8598130841121494,0.8971962616822429,1,0.8785046728971961,0.5096418732782368,0.3278236914600551,0.14049586776859505,0.07713498622589533,0.05785123966942148,0.25068870523415976,0.14325068870523416,0.14325068870523416,0.09641873278236916,0.266304347826087
2023-03-04,Texas,22-23,0.0964369395058102,0.01568154402895054,0.03738317757009345,0.25068870523415976,0.04672897196261682,0.11214953271028036,0.8598130841121494,0.8971962616822429,1,0.3057851239669422,0.5096418732782368,0.3278236914600551,0.14049586776859505,0.07713498622589533,0.14325068870523416,0.14325068870523416,0.09641873278236916,0.266304347826087,0.29347826086956524
2023-03-25,Texas,22-23,0,0.00241254523522316,0.01869158878504673,0.14325068870523416,0.03738317757009345,0.04672897196261682,0.11214953271028036,0.8598130841121494,0.8971962616822429,0.25068870523415976,0.3057851239669422,0.5096418732782368,0.3278236914600551,0.14049586776859505,0.14325068870523416,0.09641873278236916,0.266304347826087,0.29347826086956524,0.5923913043478262
