week_end,state,covid,flu,rsv,season,year,epiweek,ili,ili_rescaled,flu_rescaled,rsv_rescaled,covid_rescaled,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_times_coef,rsv_times_coef,covid_times_coef
2024-02-24,Utah,1.3,1.8,0.89,23-24,2024,8,2.03688,0.3186652167370984,0.23481781376518218,0.5235294117647059,0.30275229357798167,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.13371069357674967,0.049876390474469366,0.09873008457970386
2024-04-06,Utah,0.54,0.52,0.24,23-24,2024,14,1.42402,0.17321500363827266,0.0620782726045884,0.1411764705882353,0.07033639143730888,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.035348804049025774,0.01344981316165466,0.02293729237710292
2024-05-04,Utah,0.31,0.3,0.04,23-24,2024,18,1.16052,0.11067848444703715,0.032388663967611336,0.023529411764705882,0,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.018442854286448228,0.0022416355269424433,0
2023-09-23,Utah,2.11,0.12,0.05,23-24,2023,38,1.09706,0.09561750718754641,0.008097165991902834,0.029411764705882356,0.5504587155963302,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.004610713571612057,0.0028020444086780546,0.17950924469037063
2023-10-14,Utah,1.79,0.26,0.05,23-24,2023,41,1.08902,0.09370937202892204,0.02699055330634278,0.029411764705882356,0.4525993883792049,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.015369045238706858,0.0028020444086780546,0.1475964900787492
2023-10-28,Utah,1.93,0.39,0.06,23-24,2023,43,1.16752,0.11233979615230713,0.04453441295546559,0.03529411764705882,0.4954128440366972,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.025358924643866316,0.003362453290413665,0.1615583202213336
2023-12-30,Utah,3.58,7.47,1.46,23-24,2023,52,4.90771,1,1,0.8588235294117647,1,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.5694231260940891,0.08181969673339917,0.3261084611875067
2024-01-20,Utah,1.9,3.85,1.26,23-24,2024,3,2.80615,0.5012362532389646,0.5114709851551956,0.7411764705882353,0.4862385321100917,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.2912434072734949,0.07061151909868696,0.15856649947649407
2024-03-23,Utah,0.77,0.95,0.33,23-24,2024,12,1.77424,0.25633280155536753,0.12010796221322535,0.19411764705882353,0.14067278287461774,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.06839225131224551,0.018493493097275156,0.04587458475420583
2024-04-27,Utah,0.37,0.33,0.07,23-24,2024,17,1.05669,0.08603648525301064,0.03643724696356276,0.0411764705882353,0.018348623853211007,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.02074821107225426,0.003922862172149277,0.005983641489679021
2023-07-01,Arkansas,0.29,0.13,0.02,23-24,2023,26,0.660875,0.026066335037271408,0.005689900426742533,0.004347826086956521,0.027108433734939753,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.004505094976100742,0.0010716563871568025,0.006390686832526142
2023-08-05,Arkansas,0.99,0.17,0.03,23-24,2023,31,0.507179,0,0.011379800853485066,0.008695652173913042,0.23795180722891568,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.009010189952201484,0.002143312774313605,0.05609602886328504
2023-08-26,Arkansas,2.6,0.24,0.04,23-24,2023,34,1.21982,0.12086156482469379,0.021337126600284494,0.013043478260869563,0.7228915662650602,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.01689410616037778,0.003214969161470408,0.1704183155340305
2023-10-14,Arkansas,1.1,0.56,0.19,23-24,2023,41,1.87232,0.23152341426657647,0.06685633001422477,0.07826086956521738,0.27108433734939763,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.05293486596918372,0.019289814968822448,0.06390686832526145
2023-10-28,Arkansas,0.94,0.62,0.55,23-24,2023,43,2.08241,0.2671539858363008,0.07539118065433854,0.23478260869565215,0.22289156626506024,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.05969250843333482,0.057869444906467345,0.0525456472896594
2023-11-11,Arkansas,1.29,0.9,0.94,23-24,2023,45,3.11547,0.4423575570001803,0.11522048364153628,0.40434782608695646,0.3283132530120482,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.09122817326604002,0.09966404400558265,0.07739831830503886
2023-12-09,Arkansas,1.86,1.39,2.14,23-24,2023,49,3.49642,0.5069654214367859,0.18492176386913226,0.9260869565217392,0.5000000000000001,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.14641558672327407,0.22826281046439903,0.11787266824437112
2023-12-23,Arkansas,2.38,3.88,2.16,23-24,2023,51,4.90936,0.7465953885638569,0.5391180654338549,0.9347826086956522,0.6566265060240963,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.4268577489855452,0.23040612323871262,0.1547966366100777
2023-12-30,Arkansas,3.07,5.42,1.94,23-24,2023,52,5.87918,0.9110736641588402,0.7581792318634424,0.8391304347826086,0.8644578313253012,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.6003039055654238,0.20682968272126293,0.20379190232611147
2024-01-27,Arkansas,1.85,6.88,0.46,23-24,2024,4,5.10915,0.7804791140810885,0.9658605974395448,0.19565217391304346,0.496987951807229,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.7647398721931008,0.048224537422056124,0.11716259192964598
2024-03-02,Arkansas,1.53,5.54,0.17,23-24,2024,9,5.39662,0.8292330786160435,0.7752489331436699,0.06956521739130433,0.40060240963855426,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.6138191904937259,0.01714650219450884,0.09444014985844192
2024-03-16,Arkansas,1.09,3.4,0.13,23-24,2024,11,3.64081,0.5314534895454656,0.47083926031294454,0.05217391304347826,0.26807228915662656,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.3727966092723363,0.012859876645881634,0.06319679201053632
2024-04-06,Arkansas,0.54,1.1,0.04,23-24,2024,14,1.99858,0.25293669412946096,0.14366998577524892,0.013043478260869563,0.10240963855421688,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.1137536481465437,0.003214969161470408,0.024142594700654323
2024-05-04,Arkansas,0.28,0.51,0.02,23-24,2024,18,1.62517,0.18960758884196147,0.05974395448079659,0.004347826086956521,0.02409638554216868,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.04730349724905779,0.0010716563871568025,0.005680610517801017
2024-05-18,Arkansas,0.24,0.32,0.04,23-24,2024,20,1.41956,0.1547368105067193,0.032716927453769556,0.013043478260869563,0.012048192771084333,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.02590429611257926,0.003214969161470408,0.0028403052589005074
2024-05-25,Arkansas,0.2,0.38,0.04,23-24,2024,21,1.62968,0.19037246997756743,0.04125177809388336,0.013043478260869563,0,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.03266193857673038,0.003214969161470408,0
2023-06-03,Arkansas,0.43,0.14,0.03,23-24,2023,22,0.917874,0.06965251840081839,0.007112375533428167,0.008695652173913042,0.06927710843373494,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.005631368720125928,0.002143312774313605,0.01633175523867792
2023-07-08,Arkansas,0.28,0.16,0.02,23-24,2023,27,0.681683,0.029595303256714625,0.00995732574679943,0.004347826086956521,0.02409638554216868,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.007883916208176297,0.0010716563871568025,0.005680610517801017
2023-08-12,Arkansas,1.28,0.12,0.02,23-24,2023,32,0.780975,0.04643489920274284,0.0042674253200568986,0.004347826086956521,0.32530120481927716,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.0033788212320755556,0.0010716563871568025,0.07668824199031374
2023-08-19,Arkansas,1.87,0.12,0.03,23-24,2023,33,0.888282,0.06463381273233687,0.0042674253200568986,0.008695652173913042,0.5030120481927711,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.0033788212320755556,0.002143312774313605,0.11858274455909623
2023-09-09,Arkansas,3.52,0.25,0.03,23-24,2023,36,1.88019,0.2328581403280441,0.02275960170697013,0.008695652173913042,1,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.018020379904402965,0.002143312774313605,0.23574533648874219
2023-11-25,Arkansas,1.7,1.18,2.08,23-24,2023,47,3.34083,0.4805778702419008,0.15504978662873398,0.9,0.45180722891566266,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.12276383809874518,0.2218328721414582,0.10651144720876907
2023-12-02,Arkansas,1.68,1.01,2.31,23-24,2023,48,3.38785,0.4885523072698813,0.13086770981507823,1,0.4457831325301205,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.10361718445031703,0.24648096904606465,0.1050912945793188
2024-01-06,Arkansas,2.78,4.85,1.49,23-24,2024,1,4.77648,0.7240593785196616,0.6770981507823612,0.6434782608695652,0.7771084337349397,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.5361063021559881,0.1586051452992068,0.18319968919908275
2024-02-03,Arkansas,1.74,6.82,0.39,23-24,2024,5,6.05825,0.9414433459665918,0.957325746799431,0.16521739130434782,0.46385542168674704,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.7579822297289497,0.040722942711958504,0.10935175246766958
2024-03-09,Arkansas,1.31,4.65,0.15,23-24,2024,10,4.30656,0.6443624953170111,0.6486486486486487,0.06086956521739129,0.3343373493975904,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.5135808272754845,0.015003189420195236,0.07881847093448911
2024-03-23,Arkansas,0.9,2.06,0.12,23-24,2024,12,2.7262,0.3763386479852504,0.2802275960170697,0.047826086956521734,0.2108433734939759,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.2218759275729615,0.01178822025872483,0.04970534203075889
2024-05-11,Arkansas,0.22,0.4,0.03,23-24,2024,19,1.63098,0.1905929456929306,0.044096728307254626,0.008695652173913042,0.006024096385542166,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.034914486064780745,0.002143312774313605,0.0014201526294502537
2023-06-24,Arkansas,0.3,0.14,0.01,23-24,2023,25,0.641251,0.02273816931551278,0.007112375533428167,0,0.03012048192771084,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.005631368720125928,0,0.00710076314725127
2023-07-15,Arkansas,0.39,0.12,0.03,23-24,2023,28,0.562305,0.0093491879116218,0.0042674253200568986,0.008695652173913042,0.057228915662650606,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.0033788212320755556,0.002143312774313605,0.013491449979777415
2023-07-22,Arkansas,0.49,0.14,0.03,23-24,2023,29,0.519153,0.0020307509351986134,0.007112375533428167,0.008695652173913042,0.08734939759036145,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.005631368720125928,0.002143312774313605,0.020592213127028684
2023-09-02,Arkansas,3.41,0.15,0.04,23-24,2023,35,1.97225,0.24847121290983679,0.008534850640113797,0.013043478260869563,0.9668674698795181,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.006757642464151111,0.003214969161470408,0.2279344970267658
2023-09-16,Arkansas,2.36,0.2,0.02,23-24,2023,37,1.81759,0.22224138664978837,0.015647226173541966,0.004347826086956521,0.6506024096385542,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.01238901118427704,0.0010716563871568025,0.15337648398062745
2023-09-30,Arkansas,1.56,0.17,0.11,23-24,2023,39,1.57419,0.18096154886564395,0.011379800853485066,0.043478260869565216,0.4096385542168675,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.009010189952201484,0.010716563871568028,0.09657037880261729
2023-10-07,Arkansas,1.24,0.36,0.18,23-24,2023,40,1.5546,0.17763914943182557,0.03840682788051209,0.07391304347826086,0.3132530120481928,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.030409391088680002,0.018218158581665644,0.07384793673141321
2024-01-13,Arkansas,2.3,5.07,0.89,23-24,2024,2,4.27392,0.638826858894355,0.7083926031294453,0.38260869565217387,0.6325301204819276,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.5608843245245423,0.09430576206979864,0.14911602609227664
2024-02-10,Arkansas,1.87,7.12,0.3,23-24,2024,6,6.12125,0.9521279383264977,1,0.1260869565217391,0.5030120481927711,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.7917704420497053,0.031078035227547273,0.11858274455909623
2023-06-10,Arkansas,0.33,0.13,0.05,23-24,2023,23,0.886435,0.06432056761981708,0.005689900426742533,0.017391304347826084,0.0391566265060241,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.004505094976100742,0.00428662554862721,0.009230992091426651
2023-06-17,Arkansas,0.24,0.12,0.03,23-24,2023,24,0.590637,0.01415420173290519,0.0042674253200568986,0.008695652173913042,0.012048192771084333,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.0033788212320755556,0.002143312774313605,0.0028403052589005074
2023-07-29,Arkansas,0.57,0.09,0.03,23-24,2023,30,0.533729,0.004502792494531772,0,0.008695652173913042,0.1114457831325301,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0,0.002143312774313605,0.026272823644829697
2023-09-23,Arkansas,2.06,0.19,0.08,23-24,2023,38,1.62762,0.1900231007670689,0.01422475106685633,0.03043478260869565,0.5602409638554218,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.011262737440251852,0.007501594710097619,0.13207419453887365
2023-10-21,Arkansas,1.02,0.7,0.32,23-24,2023,42,2.32202,0.3077910521118097,0.08677098150782361,0.13478260869565215,0.24698795180722893,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.0687026983855363,0.03322134800186088,0.05822625780746042
2023-11-04,Arkansas,0.9,0.68,0.69,23-24,2023,44,2.56428,0.3488775496532511,0.08392603129445235,0.29565217391304344,0.2108433734939759,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.06645015089748593,0.07287263432666258,0.04970534203075889
2023-11-18,Arkansas,1.16,0.85,1.53,23-24,2023,46,3.29443,0.47270858317047815,0.1081081081081081,0.6608695652173913,0.2891566265060241,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.08559680454591408,0.16289177084783402,0.0681673262136122
2023-12-16,Arkansas,2.3,2.54,2.15,23-24,2023,50,4.09868,0.609106732463404,0.3485064011379801,0.9304347826086956,0.6325301204819276,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.2759370672861704,0.22933446685155578,0.14911602609227664
2024-01-20,Arkansas,1.95,6.25,0.8,23-24,2024,3,5.24265,0.8031202740818416,0.8762446657183499,0.3434782608695652,0.5271084337349398,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.6937846263195141,0.08466085458538741,0.12426335507689723
2024-02-17,Arkansas,2.04,6.87,0.2,23-24,2024,7,6.40352,1,0.9644381223328592,0.08260869565217391,0.5542168674698795,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.7636135984490756,0.020361471355979252,0.13065404190942337
2024-02-24,Arkansas,1.99,6.28,0.29,23-24,2024,8,6.18048,0.9621731511118505,0.8805120910384069,0.12173913043478259,0.5391566265060241,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.6971634475515898,0.030006378840390473,0.12710366033579776
